    fip     | dnp3  | index |           type            |                         dev                         |           attr            |          bit          
 S50-SBE-DN | 33496 |    18 | ABNORMAL_CONDITION_DEVICE | SBE_HS_243_REMOTE                                   | ABC_DEVICE_LOG_ONLY_IND   | NO_ALARM
 S50-SBE-DN | 33497 |    19 | ABNORMAL_CONDITION_DEVICE | SBE_HS_143_LOCAL                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33498 |    19 | ABNORMAL_CONDITION_DEVICE | SBE_HS_143_LOCAL                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33499 |    20 | ABNORMAL_CONDITION_DEVICE | SBE_HS_143_REMOTE                                   | ABC_DEVICE_LOG_ONLY_IND   | ALARM
 S50-SBE-DN | 33500 |    20 | ABNORMAL_CONDITION_DEVICE | SBE_HS_143_REMOTE                                   | ABC_DEVICE_LOG_ONLY_IND   | NO_ALARM
 S50-SBE-DN | 33501 |    21 | ABNORMAL_CONDITION_DEVICE | SBE_HS_186_TRIP                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33502 |    21 | ABNORMAL_CONDITION_DEVICE | SBE_HS_186_TRIP                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33505 |    23 | ABNORMAL_CONDITION_DEVICE | SBE_X01_226WT_HI_ALM                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33506 |    23 | ABNORMAL_CONDITION_DEVICE | SBE_X01_226WT_HI_ALM                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33507 |    24 | ABNORMAL_CONDITION_DEVICE | SBE_X01_226WT_HI_TRP                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33508 |    24 | ABNORMAL_CONDITION_DEVICE | SBE_X01_226WT_HI_TRP                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33509 |    25 | ABNORMAL_CONDITION_DEVICE | SBE_X01_263SP_ALM                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33510 |    25 | ABNORMAL_CONDITION_DEVICE | SBE_X01_263SP_ALM                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33511 |    26 | ABNORMAL_CONDITION_DEVICE | SBE_X01_263SP_TRP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33512 |    26 | ABNORMAL_CONDITION_DEVICE | SBE_X01_263SP_TRP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33513 |    27 | ABNORMAL_CONDITION_DEVICE | SBE_X01_226QT_ALM                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33514 |    27 | ABNORMAL_CONDITION_DEVICE | SBE_X01_226QT_ALM                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33515 |    28 | ABNORMAL_CONDITION_DEVICE | SBE_X01_226QT_TRP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33516 |    28 | ABNORMAL_CONDITION_DEVICE | SBE_X01_226QT_TRP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33517 |    29 | ABNORMAL_CONDITION_DEVICE | SBE_X01_263OL_ALM                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33518 |    29 | ABNORMAL_CONDITION_DEVICE | SBE_X01_263OL_ALM                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33519 |    30 | ABNORMAL_CONDITION_DEVICE | SBE_X01_PRV_ALM                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33520 |    30 | ABNORMAL_CONDITION_DEVICE | SBE_X01_PRV_ALM                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33521 |    31 | ABNORMAL_CONDITION_DEVICE | SBE_X01_MPWR_27                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33522 |    31 | ABNORMAL_CONDITION_DEVICE | SBE_X01_MPWR_27                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33523 |    32 | ABNORMAL_CONDITION_DEVICE | SBE_X01_SIN_RELAY_27                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33524 |    32 | ABNORMAL_CONDITION_DEVICE | SBE_X01_SIN_RELAY_27                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33525 |    33 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_33_DOOR_OPEN_TRP                            | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33526 |    33 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_33_DOOR_OPEN_TRP                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33527 |    34 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_189_NDS_OPEN                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33528 |    34 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_189_NDS_OPEN                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33529 |    35 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_126DT_HI_ALM                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33530 |    35 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_126DT_HI_ALM                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33531 |    36 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_27_ALM                                      | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33532 |    36 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_27_ALM                                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33533 |    37 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_180AX_ALM                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33534 |    37 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_180AX_ALM                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33535 |    38 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_180TX_TRP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33536 |    38 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_180TX_TRP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33537 |    39 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_103ASS_ALM                                  | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33538 |    39 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_103ASS_ALM                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33539 |    40 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_103DSS_ALM                                  | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33540 |    40 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_103DSS_ALM                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33541 |    41 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_126DT_HI_TRP                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33542 |    41 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_126DT_HI_TRP                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33543 |    42 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_27GR1_PS_ALM                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33544 |    42 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_27GR1_PS_ALM                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33545 |    43 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_164G_ENCL_GND_ALM                           | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33546 |    43 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_164G_ENCL_GND_ALM                           | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33547 |    44 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_164A_ENCL_ALIVE_TRP                         | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33548 |    44 | ABNORMAL_CONDITION_DEVICE | SBE_Z01_164A_ENCL_ALIVE_TRP                         | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33549 |    45 | ABNORMAL_CONDITION_DEVICE | SBE_X02_226WT_HI_ALM                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33550 |    45 | ABNORMAL_CONDITION_DEVICE | SBE_X02_226WT_HI_ALM                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33551 |    46 | ABNORMAL_CONDITION_DEVICE | SBE_X02_226WT_HI_TRP                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33552 |    46 | ABNORMAL_CONDITION_DEVICE | SBE_X02_226WT_HI_TRP                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33553 |    47 | ABNORMAL_CONDITION_DEVICE | SBE_X02_263SP_ALM                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33554 |    47 | ABNORMAL_CONDITION_DEVICE | SBE_X02_263SP_ALM                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33555 |    48 | ABNORMAL_CONDITION_DEVICE | SBE_X02_263SP_TRP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33556 |    48 | ABNORMAL_CONDITION_DEVICE | SBE_X02_263SP_TRP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33557 |    49 | ABNORMAL_CONDITION_DEVICE | SBE_X02_226QT_ALM                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33558 |    49 | ABNORMAL_CONDITION_DEVICE | SBE_X02_226QT_ALM                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33559 |    50 | ABNORMAL_CONDITION_DEVICE | SBE_X02_226QT_TRP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33560 |    50 | ABNORMAL_CONDITION_DEVICE | SBE_X02_226QT_TRP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33561 |    51 | ABNORMAL_CONDITION_DEVICE | SBE_X02_263OL_ALM                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33562 |    51 | ABNORMAL_CONDITION_DEVICE | SBE_X02_263OL_ALM                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33563 |    52 | ABNORMAL_CONDITION_DEVICE | SBE_X02_PRV_ALM                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33564 |    52 | ABNORMAL_CONDITION_DEVICE | SBE_X02_PRV_ALM                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33565 |    53 | ABNORMAL_CONDITION_DEVICE | SBE_X02_MPWR_27                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33566 |    53 | ABNORMAL_CONDITION_DEVICE | SBE_X02_MPWR_27                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33567 |    54 | ABNORMAL_CONDITION_DEVICE | SBE_X02_SIN_RELAY_27                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33568 |    54 | ABNORMAL_CONDITION_DEVICE | SBE_X02_SIN_RELAY_27                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33569 |    55 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_33_DOOR_OPEN_TRP                            | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33570 |    55 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_33_DOOR_OPEN_TRP                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33571 |    56 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_189_NDS_OPEN                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33572 |    56 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_189_NDS_OPEN                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33573 |    57 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_126DT_HI_ALM                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33574 |    57 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_126DT_HI_ALM                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33575 |    58 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_27_ALM                                      | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33576 |    58 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_27_ALM                                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33577 |    59 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_180AX_ALM                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33578 |    59 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_180AX_ALM                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33579 |    60 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_180TX_TRP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33580 |    60 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_180TX_TRP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33581 |    61 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_103ASS_ALM                                  | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33582 |    61 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_103ASS_ALM                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33583 |    62 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_103DSS_ALM                                  | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33584 |    62 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_103DSS_ALM                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33585 |    63 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_126DT_HI_TRP                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33586 |    63 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_126DT_HI_TRP                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33587 |    64 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_27GR1_PS_ALM                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33588 |    64 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_27GR1_PS_ALM                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33589 |    65 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_164G_ENCL_GND_ALM                           | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33590 |    65 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_164G_ENCL_GND_ALM                           | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33591 |    66 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_164A_ENCL_ALIVE_TRP                         | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33592 |    66 | ABNORMAL_CONDITION_DEVICE | SBE_Z02_164A_ENCL_ALIVE_TRP                         | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33593 |    67 | ABNORMAL_CONDITION_DEVICE | SBE_NGD_HI_CURRENT_SCR_ALM                          | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33594 |    67 | ABNORMAL_CONDITION_DEVICE | SBE_NGD_HI_CURRENT_SCR_ALM                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33595 |    68 | ABNORMAL_CONDITION_DEVICE | SBE_NGD_TIMED_CURRENT_SCR_ALM                       | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33596 |    68 | ABNORMAL_CONDITION_DEVICE | SBE_NGD_TIMED_CURRENT_SCR_ALM                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33597 |    69 | ABNORMAL_CONDITION_DEVICE | SBE_G03_BYPASS_SWITCH_CLOSED                        | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33598 |    69 | ABNORMAL_CONDITION_DEVICE | SBE_G03_BYPASS_SWITCH_CLOSED                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33599 |    70 | ABNORMAL_CONDITION_DEVICE | SBE_NGD_TROUBLE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33600 |    70 | ABNORMAL_CONDITION_DEVICE | SBE_NGD_TROUBLE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33601 |    71 | ABNORMAL_CONDITION_DEVICE | SBE_DC_ENCLR_ALIVE                                  | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33602 |    71 | ABNORMAL_CONDITION_DEVICE | SBE_DC_ENCLR_ALIVE                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33603 |    72 | ABNORMAL_CONDITION_DEVICE | SBE_DC_ENCLR_GND                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33604 |    72 | ABNORMAL_CONDITION_DEVICE | SBE_DC_ENCLR_GND                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33605 |    73 | ABNORMAL_CONDITION_DEVICE | SBE_GND_CKT_PWR_FAIL                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33606 |    73 | ABNORMAL_CONDITION_DEVICE | SBE_GND_CKT_PWR_FAIL                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33607 |    76 | ABNORMAL_CONDITION_DEVICE | SBE_D01_PWR_FAIL                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33608 |    76 | ABNORMAL_CONDITION_DEVICE | SBE_D01_PWR_FAIL                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33609 |    77 | ABNORMAL_CONDITION_DEVICE | SBE_D01_REV_CURR_TRP                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33610 |    77 | ABNORMAL_CONDITION_DEVICE | SBE_D01_REV_CURR_TRP                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33611 |    80 | ABNORMAL_CONDITION_DEVICE | SBE_D07_PWR_FAIL                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33612 |    80 | ABNORMAL_CONDITION_DEVICE | SBE_D07_PWR_FAIL                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33613 |    81 | ABNORMAL_CONDITION_DEVICE | SBE_D07_REV_CURR_TRP                                | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33614 |    81 | ABNORMAL_CONDITION_DEVICE | SBE_D07_REV_CURR_TRP                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33615 |    84 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D02_BRK_OPERATE_POS                         | ABC_DEVICE_LOG_ONLY_IND   | ALARM
 S50-SBE-DN | 33616 |    84 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D02_BRK_OPERATE_POS                         | ABC_DEVICE_LOG_ONLY_IND   | NO_ALARM
 S50-SBE-DN | 33617 |    85 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D02_BRK_TEST_POSITION                       | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33618 |    85 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D02_BRK_TEST_POSITION                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33619 |    87 | ABNORMAL_CONDITION_DEVICE | SBE_D02_PWR_FAIL                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33620 |    87 | ABNORMAL_CONDITION_DEVICE | SBE_D02_PWR_FAIL                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33621 |    88 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D02_MOD_LED_LOCK_OUT                        | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33622 |    88 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D02_MOD_LED_LOCK_OUT                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33623 |    89 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D02_HARD_LOCKOUT                            | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33624 |    89 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D02_HARD_LOCKOUT                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33625 |    90 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D02_OVERCURRENT                             | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33626 |    90 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D02_OVERCURRENT                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33627 |    93 | ABNORMAL_CONDITION_DEVICE | SBE_MPR_D03_BRK_OPERATE_POS                         | ABC_DEVICE_LOG_ONLY_IND   | ALARM
